id,name,theme,year,duration,tempo,album_id,spotify_url
6886,Still Ballin,Politics And Protest,0,285.85751,173.919,8276,https://open.spotify.com/track/4CSWKKIffNLDcVDn90VpEB
6887,Not Going Back Again,Politics And Protest,0,209.44934,37.859,8501,https://open.spotify.com/track/6tTATf2shREHYB8ia0A5Mw
6888,Running In Place,People And Places,0,325.14567,89.638,489,https://open.spotify.com/track/1Zemx4wXcRThBXeIpM1whZ
6889,Infected,Life And Death,1994,247.58812,121.524,3133,https://open.spotify.com/track/16yZ12FGUGRxKakSkhuK84
6890,Funk You,Party Songs,2005,153.44281,133.353,1178,https://open.spotify.com/track/6OPYoqaMVKXrTDPlnZRCPq
6891,Ouroboros,Party Songs,0,91.19302,108.826,1016,https://open.spotify.com/track/4XtNJGXTk9E7QbBigflaw9
6892,I Know I Can,Party Songs,2008,363.38893,89.465,641,https://open.spotify.com/track/7HKRWMTErKh56EIBeFcmdf
6893,Hold The Key,Heartbreak,0,218.72281,140.097,2724,https://open.spotify.com/track/73CHSs62qc2JWiXi1ooWT3
6894,String 'em Up,Politics And Protest,0,183.87546,120.137,1022,https://open.spotify.com/track/3sZlKnnY9H5VnHkEWQVpJg
6895,Its Dark Outside,Politics And Protest,0,167.33995,115.386,5353,https://open.spotify.com/track/0okKzs5s7Ez7m2Gkgmk5da
6896,Think Back,Life And Death,2007,238.96771,104.195,6048,https://open.spotify.com/track/4zX6QEtyhVc5x5pcnmXlpn
6897,Natural (2002 Digital Remaster),Heartbreak,2002,270.36689,116.032,2416,https://open.spotify.com/track/77hjM9bMmgfTGJXv14UFmi
6898,It's You,Politics And Protest,1996,128.33914,115.365,8745,https://open.spotify.com/track/0TuToyYk9gdoGLhrgH9tkB
6899,Salario Garantito (versione Strumentale),Heartbreak,1992,369.26649,165.764,8198,https://open.spotify.com/track/4h3HhiV246RJhMC1VPMxEI
6900,Drømmen Om Deg,Life And Death,0,121.75628,70.806,3176,https://open.spotify.com/track/0XXnQWgIdaUsp2twWmqmU3
6901,Let Thy Ale Swing,Life And Death,1998,58.30485,179.832,1482,https://open.spotify.com/track/3pbHVVQOOG19BFRfM1mKCN
6902,It's Hard,Heartbreak,0,204.32934,109.681,6434,https://open.spotify.com/track/5SWfqINCAFg3N4x9bcegYf
6903,The Muddy Morning Hymn,Life And Death,0,456.82893,131.995,4770,https://open.spotify.com/track/18sytW2s53Of6NVudQyUlH
6904,Walking The Back Streets And Crying,Life And Death,2007,438.88281,97.521,3700,https://open.spotify.com/track/1JlNnlac0f4LWYaLVFB2ue
6905,Mi Morena (revised Live Version),Love,2004,286.27546,142.98,5517,https://open.spotify.com/track/6KnwWFgg6Qzev6qkgPIih5
6906,Tell Me Baby,People And Places,0,176.37832,94.624,3515,https://open.spotify.com/track/4WZiUkGlBSUQqMvra0lKoA
6907,La Segunda De Rosales (album Version),People And Places,0,191.9473,153.145,5351,https://open.spotify.com/track/1hyiLj0JM6xdNq1ALMC0Hb
6908,Love Lights,Love,1967,171.15383,163.371,2887,https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E
6909,Soc Mediterrani,Politics And Protest,2005,378.04363,140.043,6719,https://open.spotify.com/track/5qi7piHIt9zwTYYBnIvfNZ
6910,Don't Worry About It (edited),Politics And Protest,2004,221.54404,61.303,4400,https://open.spotify.com/track/1jvT3CCQpyysWB1JcqZwSi
6911,I'm A Lazy Sod (live),Love,1998,126.06649,130.429,2485,https://open.spotify.com/track/2wXd8fhnRHN24Pdw9gpXKX
6912,Rescue Me,People And Places,1965,165.72036,124.369,8377,https://open.spotify.com/track/6bIvFUp7PFq9UXFMojj7x9
6913,Bean Fields (live) (2001 Digital Remaster),Life And Death,0,277.21098,129.691,1950,https://open.spotify.com/track/7gDwRzJhLs0fFHaGtMDJVM
6914,Heaven's Hung In Black (reprise),People And Places,2007,193.74975,161.032,3838,https://open.spotify.com/track/3QctUKTMqWxCMLfx4vY7iI
6915,...and He Loves It,Love,0,135.8624,78.681,7816,https://open.spotify.com/track/1oMs2rmpTZW8p9f9zL2clh
6916,Ready For Love,Love,2007,256.93995,130.106,588,https://open.spotify.com/track/4OxVs6K3zucYEXEHHmJtv0
6917,Rock'n'roll Heaven,People And Places,0,168.4371,147.02,5182,https://open.spotify.com/track/5G4YIT8VGG6kzIErAOpMwa
6918,Prof. Henry Stills,Politics And Protest,0,149.34159,112.519,7675,https://open.spotify.com/track/1qUNwbqIVCnIXkwG15Qnoh
6919,Izgaryam,Heartbreak,0,268.53832,96.236,120,https://open.spotify.com/track/4Mb0UlRSngtorl1RmBm1CY
6920,Dirty South,Politics And Protest,0,249.36444,145.944,5251,https://open.spotify.com/track/5BsXJN9iAuA6xl3LbWlq6P
6921,Amor Maldito,Politics And Protest,0,374.30812,77.304,7029,https://open.spotify.com/track/5aTphvMC76gDL4RUH1rPmH
6922,Cent Mille Guitares,Politics And Protest,1994,159.76444,127.956,4091,https://open.spotify.com/track/3RObL0yG6wkBvMAr5puQkT
6923,Don't Stop Dan,Politics And Protest,0,171.31057,141.019,3146,https://open.spotify.com/track/0b6wdul3A5sQNpIOv03OxP
6924,What You Waiting For?,Politics And Protest,2004,225.41016,136.044,6922,https://open.spotify.com/track/56cQKq9cveZtNl2c284ttH
6925,All Because Of You - Original,People And Places,0,276.87138,171.197,4100,https://open.spotify.com/track/3djNBlI7xOggg7pnsOLaNm
6926,Baby U Acting Greezy (ringtone_ Sonnerie),Politics And Protest,0,28.96934,93.065,8093,https://open.spotify.com/track/69D2frDdnbSDqiFqiqMhRk
6927,Finale: When Love Is Found/it Feels Like Christmas,People And Places,0,240.22159,85.175,2676,https://open.spotify.com/track/3rt1zZGOXYYT5QKgCEM5k1
6928,Forever Tonite,Love,0,290.69016,86,3577,https://open.spotify.com/track/07ePHsQ0SopWrnCbNjNC2D
6929,Autumn,Politics And Protest,1996,46.00118,150.735,3401,https://open.spotify.com/track/6VyiN03oD8nsCJBOw0BxYw
6930,Cosmonaut,Party Songs,2009,288.33914,136.383,3476,https://open.spotify.com/track/3gg0xEc2b4eEbYySLmfFU1
6931,Lole Lolaila,Love,0,237.87057,186.683,4588,https://open.spotify.com/track/7i9555DRmRBdg6F3NRePGF
6932,Le Choix,Love,0,275.30404,156.833,159,https://open.spotify.com/track/0JFPnWpkqPfveTRMM0FBWq
6933,Good Day (live),Love,0,244.55791,122.732,6438,https://open.spotify.com/track/6IahHRIfgb480GUsAHvAwo
6934,Shine On Harvest Moon (previously Unreleased),People And Places,0,166.47791,82.529,8662,https://open.spotify.com/track/1oE9KqxD9fXo4FH5EdnSBs
6935,Tuggathanug,Party Songs,0,339.90485,111.071,5826,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
6936,All Through The Night (album),Politics And Protest,0,244.29669,92.656,122,https://open.spotify.com/track/2NkAoxQOr6MGdMB5JDTU81
6937,There It Go (the Whistle Song),Politics And Protest,2005,180.55791,100.05,4594,https://open.spotify.com/track/2x1OWf9FKAek1D1Ko4vCLZ
6938,Country Girl,Politics And Protest,0,175.49016,95.871,3770,https://open.spotify.com/track/28Pa47kP7O2ZXP8bgnUVS4
6939,Peaceful World,People And Places,2001,218.67057,157.419,3241,https://open.spotify.com/track/4KeTe10W4xvAOxfRC0kxpF
6940,Kanoê,Party Songs,0,236.35546,125.989,2385,https://open.spotify.com/track/69B68Pfllp2jTX9sKn2hH9
6941,At The County Fair - Original,Politics And Protest,0,124.96934,133.211,5147,https://open.spotify.com/track/7oR0jZBoTkiJiWikttW00T
6942,Midnight Cannonball (lp Version),Politics And Protest,0,151.40526,141.749,5927,https://open.spotify.com/track/1z3biBuZuyoywGDeAXIJvp
6943,Sake In The Jar,Heartbreak,0,268.32934,89.158,2465,https://open.spotify.com/track/4PIjniFxihApc5VmTgqRzu
6944,Paper Tigers (acoustic Version),Politics And Protest,1997,220.81261,119.331,2224,https://open.spotify.com/track/6qcZC4i8fijInUq1NzhI7U
6945,I Wish I Had A Girl,Politics And Protest,1988,266.4224,127.68,3973,https://open.spotify.com/track/59dFqv72i4PbIMVyPAMqnj
6946,Each Time (i Love You More),Love,1959,141.81832,106.328,927,https://open.spotify.com/track/5qlXsvGhpLijMLQ6IN6ADJ
6947,B Somebody,Love,0,371.1473,128.003,1451,https://open.spotify.com/track/3iZyRroIKdNTuLl6VkSPyY
6948,Broken Record,Heartbreak,0,196.75383,86.012,4535,https://open.spotify.com/track/1YcizRUpIRqMxcxduRsJaf
6949,Let's Stop Talkin' About It,Politics And Protest,1999,194.5073,130.02,6985,https://open.spotify.com/track/5RIJx1Obyd4fGuzqwoSzN8
6950,Ai Ni Bian Cheng Hen Ni,Life And Death,2006,209.55383,110.009,4648,https://open.spotify.com/track/2It4M6k1Q6cnG7kuUc67Xk
6951,Blue Satin (album Version),Politics And Protest,0,123.66322,107.023,962,https://open.spotify.com/track/6FXjVsmKPW93LXRFYhfmmw
6952,Bye-bye - Medley,People And Places,0,180.92363,86.51,5089,https://open.spotify.com/track/4dvyRrix4oWN3MVicZjSND
6953,Child Of My Kingdom,Life And Death,1968,422.16444,114.754,1189,https://open.spotify.com/track/3xmJFcEuIFRp0MjHQxDe3r
6954,Locked Away,People And Places,0,215.71873,105.937,8370,https://open.spotify.com/track/2npfp67jreDfpSRsnLMnzh
6955,The Homecoming Song (album Version),People And Places,1999,179.64363,83.689,1921,https://open.spotify.com/track/5pKnf0mkP22gafQzk1vjEz
6956,What He Done For Me,Heartbreak,2002,162.40281,181.861,3387,https://open.spotify.com/track/5sWusCvXSGXkFtocDDncmc
6957,Truth And Lies,Politics And Protest,2006,243.9571,59.496,8441,https://open.spotify.com/track/2eJP6wQrHA17luFlBzcdzp
6958,That Old Gang Of Mine,Life And Death,2002,145.99791,120.458,6501,https://open.spotify.com/track/4VoYv3ByzeEEIb8YEOT2rg
6959,Just Come In,Politics And Protest,0,268.87791,162.296,516,https://open.spotify.com/track/4jHS8xkGDTq5lmMtySxExl
6960,Old Dan Tucker,People And Places,0,140.64281,125.674,5595,https://open.spotify.com/track/7IQqMVaZPP0A8f1rNAds9O
6961,One More Breath,Heartbreak,0,77.11302,124.285,2728,https://open.spotify.com/track/4YZkx9hCBOdaI71lzKEnOx
6962,Dirty_ Dirty  (album Version),Politics And Protest,0,212.92363,95.415,3821,https://open.spotify.com/track/2uhEKg8kIzpdvz4gyy6x8W
6963,For You Mom & Dad,Love,0,374.17751,103.719,1837,https://open.spotify.com/track/6dzEYmPcyT7USA7G0voMu1
6964,Ta Methismena S' Agapo,Life And Death,0,230.63465,123.545,2113,https://open.spotify.com/track/3Nood4QSfeMwuitGV6irg8
6965,Happy,Heartbreak,0,295.96689,141.584,4942,https://open.spotify.com/track/6BLpO1HyXTVHlv0fTT3mme
6966,Designer Chick,Life And Death,0,207.49016,99.997,382,https://open.spotify.com/track/4BBhp082JQG7qB36zOtdmc
6967,Gangsta Roll,Party Songs,2009,229.66812,119.27,4484,https://open.spotify.com/track/5vTMi8a0dizIudI1FTWD0s
6968,Are You Ready? (acapella),People And Places,0,28.83873,39.866,4730,https://open.spotify.com/track/6OXt9aSIr4DSxSR3Qjrtgp
6969,Lit'l(er) Song,Politics And Protest,0,287.05914,131.134,1434,https://open.spotify.com/track/4v1DBjXexqj9YCvGKOWEY1
6970,Africans,Party Songs,0,219.58485,90.274,7391,https://open.spotify.com/track/7He8iEYairtL6jewTzXJND
6971,Piece Of Mine,Life And Death,1977,312.58077,127.803,2876,https://open.spotify.com/track/4XOBwsqftF1Dwp1GB4wAch
6972,Everything You Do [you're Sexing Me] [duet With Kip Winger] (album Version),Politics And Protest,1989,254.17098,108.738,2739,https://open.spotify.com/track/3IPMUecrLHDkEV6YIvpWc4
6973,Wameru  (lp Version),People And Places,2002,177.47546,141.743,5966,https://open.spotify.com/track/4mQBOuUFTcoRguJnnbu8U3
6974,We March To The Beat Of Indifferent Drum,Life And Death,2006,158.11873,94.898,8182,https://open.spotify.com/track/6uXtDWPxADvkOeeGcwMKx3
6975,I Like The Way,Life And Death,1967,161.85424,100.191,3376,https://open.spotify.com/track/51pHxrtDL67fSwiBYRv4EX
6976,What You Made Me (ugli),Life And Death,2005,201.29914,160.057,7223,https://open.spotify.com/track/11EGERgifDZGQZylP0hGJR
6977,Da Shit,Life And Death,0,323.082,172.453,3329,https://open.spotify.com/track/77IUvUPUfNmIdh290Y88sy
6978,I Cant Fight This,Politics And Protest,0,521.56036,128.006,2114,https://open.spotify.com/track/55PAr8QFcyKavg0SQzUMQh
6979,Kill Me With Your Heart,Heartbreak,1986,302.15791,133.393,8476,https://open.spotify.com/track/0hTMUZ7vuxVLzihQDNV0b3
6980,Variations On A Theme Of Haendel_ Op.24: 17,Life And Death,0,28.23791,140.422,2391,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
6981,All The Fools It Sees,People And Places,0,302.31465,84.558,7698,https://open.spotify.com/track/3ilt7lMNflb49pEDpcZPAa
6982,Michaelangelo,People And Places,2001,143.80363,91.118,5948,https://open.spotify.com/track/75pYvqSYv5xRux1fFiIFTn
6983,Lost (actress Remix),Politics And Protest,2008,366.23628,118.519,414,https://open.spotify.com/track/7rsa4uG5faraGULSkc19Au
6984,Mauna Loa (vocal),People And Places,0,458.91873,130.974,6507,https://open.spotify.com/track/2k96L1jbD2jxIusZW01cdD
6985,Angel [footsteps] (album Version),Politics And Protest,0,341.34159,152.874,6431,https://open.spotify.com/track/6wmD9TPZZ246XywGcS7mjo
6986,Hey!,Heartbreak,0,431.51628,126.958,5026,https://open.spotify.com/track/5VrZYEJnuvhfYKCPjrPQgR
6987,Kui Rebeneb Taevas,Heartbreak,2010,269.81832,134.897,1827,https://open.spotify.com/track/4TJoK3akUdhmgErwQcFt0S
6988,Since You're In Love,Love,2004,260.62322,120.648,6989,https://open.spotify.com/track/34wa4LjKY5Wnwk0tFq7yOS
6989,Pose No Threat,Politics And Protest,0,291.7873,64.034,8028,https://open.spotify.com/track/542Xd5qDeLBvgXZXhfW7LE
6990,When I Fall In Love,People And Places,0,247.87546,80.657,5031,https://open.spotify.com/track/7mixYIXbHvNZXT3Rmeii3M
6991,Doubt,Politics And Protest,1981,67.76118,89.32,956,https://open.spotify.com/track/3jVCuD8mzPPuD59b0Z1MNR
6992,Right To Work,Politics And Protest,1977,200.59383,167.604,7984,https://open.spotify.com/track/733tju3KUeatsbjcTRQ04i
6993,Arrete! Arrete! Elle Me Tue,Heartbreak,0,445.30893,88.446,5669,https://open.spotify.com/track/7gbhieUnT81zlFhyXgKpkD
6994,Amor A Mi,Politics And Protest,0,237.06077,96.02,2592,https://open.spotify.com/track/27AcBstQKHaxnXZbAh10aM
6995,Jesus,Party Songs,0,286.45832,144.03,4602,https://open.spotify.com/track/4fG5viBmXibOWwN119zORo
6996,Demain Au Menu,Life And Death,0,168.01914,113.998,1458,https://open.spotify.com/track/487KLCKteHJzeoGdbBrgkq
6997,Yellow Moon,Love,0,436.21832,135.039,8446,https://open.spotify.com/track/3DTIQB1JZdSn8klEg4YcEr
6998,Declaration (this Is It!),Politics And Protest,2007,264.85506,104.048,4274,https://open.spotify.com/track/4Vv5JxBUIKGIdQ3KqJbGB4
6999,Less Is More,Party Songs,0,373.86404,109.703,2213,https://open.spotify.com/track/5UhSFUu4bHArt9RGBAsmZH
7000,Silent Night,Politics And Protest,2008,85.99465,135.044,6056,https://open.spotify.com/track/7iT7qkF9L06cYaIee0aY7B
7001,First You Cry,Party Songs,2000,312.842,142.709,4225,https://open.spotify.com/track/3bYqPITCCeMVcv67XzgHPS
7002,Too Big,Politics And Protest,1974,200.202,114.638,5206,https://open.spotify.com/track/34kQZhLBgnNr2i6NvD61p6
7003,Blackfoot Allstars,Politics And Protest,0,232.85506,97.003,4042,https://open.spotify.com/track/4Xrq3LCjFcSkH1szq5SVv3
7004,All The Way,People And Places,0,219.24526,132.834,14,https://open.spotify.com/track/7zl1B9xaMvszJ9DN24agPk
7005,A Little Louder,Love,2003,356.41424,135.99,764,https://open.spotify.com/track/3TLxCc6mFoup2JXit73556
7006,She's A Go,Love,2007,214.02077,155.389,6474,https://open.spotify.com/track/4ymsAGWOmrWYmQ5nbzgeYC
7007,Just Between The Two Of Us,Politics And Protest,0,179.30404,41.874,823,https://open.spotify.com/track/4cxVdP9vlcJthjW9wrMleu
7008,No You Girls,Politics And Protest,2009,428.45995,119.943,7333,https://open.spotify.com/track/6KBsivP3Of4z2x6uNMAyE3
7009,Breakin' It,Heartbreak,1996,200.38485,153.849,1970,https://open.spotify.com/track/4pk54qlPbltkejA3F3YYAv
7010,Sucker,Heartbreak,2000,172.22485,125.307,39,https://open.spotify.com/track/4LCOoLNs6HIVVUQpjb8plq
7011,Seni Unuturum,Sex,2006,248.99873,120.055,1436,https://open.spotify.com/track/6NMz3Cjvod2qnJjakiRDA8
7012,When She Dances,Life And Death,2004,293.69424,69.457,3135,https://open.spotify.com/track/2WbYxBHHd06002HCZGqHKI
7013,I Just Knew,Politics And Protest,0,187.16689,127.856,2587,https://open.spotify.com/track/4UPxEou0l4LaoAAMhR5erC
7014,Each & Every Direction,Heartbreak,0,376.29342,131.671,7361,https://open.spotify.com/track/4Ir0X6dkHI4x2iPwML2Ud1
7015,I Still Remember,People And Places,0,289.48853,116.411,207,https://open.spotify.com/track/1iWgpV4jF7wWDSTeIxmNmY
7016,Journey's End,Party Songs,1998,425.19465,124.614,3223,https://open.spotify.com/track/7oUMJhQp5Bqu6HqxSZs02v
7017,In The Good Old Summertime,People And Places,0,72.01914,89.898,8782,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
7018,Instrumental Traditional,Politics And Protest,0,327.78404,167.614,7177,https://open.spotify.com/track/11JMyjBsyVmuTdGe3PJ87V
7019,The Order Of Death,Life And Death,1984,288.80934,102.976,2295,https://open.spotify.com/track/0TnNmBwQXLanjJeUhRMhVv
7020,Stardust,Politics And Protest,0,182.282,70.769,4351,https://open.spotify.com/track/7kMfu3KUydmrFVGEAhjtyl
7021,Si Je M'en Sors,Sex,2000,211.64363,94.992,3997,https://open.spotify.com/track/5wjDtuQBe8uIBwcu8tuJbG
7022,Almost Grown,Politics And Protest,2002,211.85261,141.271,3399,https://open.spotify.com/track/1EOBrnFy4gd3PpWRf4cTb2
7023,The Ocean (live Version),Life And Death,1990,299.93751,120.599,4392,https://open.spotify.com/track/0R3FSwrAOv4jUmQOxcoezH
7024,Bonnie Kate / Jennie's Chickens (medley),People And Places,0,186.53995,112.016,1508,https://open.spotify.com/track/6d1irliH1b7P2cBAaPqc4g
7025,Momento De Amor,Love,0,270.34077,107.606,389,https://open.spotify.com/track/5AvGzilrANBTd4vSwijqai
7026,Intro,Politics And Protest,1993,34.08934,185.553,1788,https://open.spotify.com/track/73SsX4CUXflgE4AupsB6Fr
7027,Orbit,Heartbreak,0,276.03546,129.318,5241,https://open.spotify.com/track/2DLj8Niw75CXdtmQvSQHoH
7028,I'll Be There For You (alternate Mix),Heartbreak,0,357.51138,69.272,2910,https://open.spotify.com/track/7uXWByZ0pNleGepq7fFwlf
7029,Nobody To Blame,Love,1998,230.60853,140.444,2897,https://open.spotify.com/track/3a56wHpfAxRGWGP3B3PyvO
7030,Stratus (ep Version),Politics And Protest,2004,254.4322,92.222,1908,https://open.spotify.com/track/6LPCTCA006xYxIthOPHzFX
7031,Te Extraño Porque Te Extraño,Heartbreak,2008,210.6771,105.01,3234,https://open.spotify.com/track/6VB64hpnpRNqukYsIX76uo
7032,Mutations,Politics And Protest,2009,151.09179,144.678,7345,https://open.spotify.com/track/3ANegBtIZavwfYIU1OtQaS
7033,Burbullas A Grella,People And Places,0,235.54567,133.191,129,https://open.spotify.com/track/4DWBcJbN2QWRgaVef3TPFb
7034,What Evil Lurks,Politics And Protest,1991,265.76934,0,2178,https://open.spotify.com/track/2hml8qO7ESdfB4PlBiHWPT
7035,Sample Track 18,Heartbreak,0,185.62567,102.976,3564,https://open.spotify.com/track/7dZkTnmu8KdOCd5FGd79b0
7036,Frl. Nicol,Love,0,123.19302,185.266,8136,https://open.spotify.com/track/7CPrKdVFjZhPNF5ZzHkZzs
7037,Percutindo,Politics And Protest,0,285.88363,133.227,7683,https://open.spotify.com/track/0rBw70R30d2ggpRw0QQLf4
7038,Fuck You,Love,2006,122.72281,200.06,78,https://open.spotify.com/track/6fCcNL7W3pH2n15oWj5D01
7039,Eu E A Brisa (2000 Digital Remaster),Politics And Protest,0,167.67955,87.294,4709,https://open.spotify.com/track/7hEztXUw9Z9PsYqF3ItDca
7040,Stereophonic Presentation - Process And Passion_ Pt. 4,Politics And Protest,0,158.24934,42.696,7104,https://open.spotify.com/track/4CjZu0yY091ifEpQ2LPDjI
7041,Clothes Of Sand,Life And Death,2002,255.97342,87.848,5303,https://open.spotify.com/track/4fJtDPJ2NiLfFfZfu8HyYc
7042,Nie Wieder (toktok Rmx),Heartbreak,2006,317.09995,85.989,6826,https://open.spotify.com/track/7cyLwgSVf3AnKXetNRWiTa
7043,Fathom Five,Love,0,277.99465,101.773,993,https://open.spotify.com/track/7tq5Ab7o1YQfC7PSaq4Ytr
7044,Please Come Back To Me - Live,Love,0,668.62975,86.702,3093,https://open.spotify.com/track/0eZ35nvKAMTwe4xoMgIs3F
7045,Freak Break,Heartbreak,2000,272.69179,90.184,5077,https://open.spotify.com/track/5kIcrM3QVD4BQPFMszQnU1
7046,Banjoreno,Party Songs,0,193.56689,126.881,5323,https://open.spotify.com/track/4ivkBjP7UKFLIOcgcobZRe
7047,Studio Gangster,Politics And Protest,1993,245.99465,165.779,2735,https://open.spotify.com/track/2RXBHpd8WmBnQF5Pj7Bk5G
7048,Timeless Spirals,People And Places,0,703.9473,107.684,1629,https://open.spotify.com/track/659SDLsUIw4CWO6XFjiuHP
7049,Solemn,People And Places,2009,85.15873,42.183,7882,https://open.spotify.com/track/0ehXesAVSnxmJ8CXhfmxWR
7050,Oh! Doctor,Politics And Protest,1994,143.62077,172.326,3139,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
7051,The Cool Down,Politics And Protest,2007,330.37016,108.023,250,https://open.spotify.com/track/3IhsBctMSlToMmi7wvvvL7
7052,I Like,Love,0,344.81587,90.01,5336,https://open.spotify.com/track/5mKwzq7UTXf1xwWcpPoteX
7053,Time Is/time Was,Politics And Protest,0,158.53669,123.852,5290,https://open.spotify.com/track/08R6FH56AJieBh8qYD82NF
7054,Tokyo Freeze,Love,2007,293.09342,102.347,7514,https://open.spotify.com/track/0HZFLtC0k2I8Yu2BDqK0av
7055,Praises,Party Songs,0,269.26975,127.91,3395,https://open.spotify.com/track/0W4NhJhcqKCqEP2GIpDCDq
7056,I Luv Dat Too,Love,0,226.69016,90.997,5142,https://open.spotify.com/track/3Tc6dHggtSaZqlKRhzkeub
7057,So In Love,Love,0,396.32934,100.89,1678,https://open.spotify.com/track/2abiioEwmAQk6KFTP0TQ0Z
7058,Doesn't Get Much Better,Politics And Protest,2005,211.53914,102.034,8764,https://open.spotify.com/track/5g221uEBzBakY0eiYRiP28
7059,Al Final,People And Places,2009,297.63873,65.246,6952,https://open.spotify.com/track/27yAvwlQjOndQTblbdijVf
